protocol	415 570 494 583
more	503 571 548 585
closely	558 566 628 584
conforms	638 566 725 584
with	729 566 774 581
the	783 567 812 581
proposed	821 568 907 581
regulations	138 588 253 599
as	261 588 283 599
stated	290 588 359 601
in	362 584 386 598
the	391 584 425 599
Federal	435 587 510 597
Register,	517 587 604 601
Vol.	616 584 656 598
44,	671 585 700 599
No.	702 584 740 597
145,	743 582 790 599
772.112-24	144 601 244 615
Primary	245 602 324 615
Eye	330 603 368 614
Irritation	370 601 476 615
Study.	481 599 545 613
Twenty-	185 510 261 524
four	262 507 303 521
to	311 507 334 522
30	344 507 364 521
hours	370 508 428 521
prior	435 510 489 524
to	492 507 518 521
dosing,	526 507 595 524
both	602 504 652 524
eyes	657 508 701 521
of	707 506 731 521
each	737 504 783 519
rabbit	787 503 855 523
will	862 504 907 517
be	186 525 209 538
examined	217 527 305 537
by	308 525 337 538
an	343 525 365 536
experienced	371 525 490 538
investigator	494 524 617 535
using	626 525 680 536
a	688 525 701 536
slit	706 522 751 537
lamp	758 525 804 539
biomicroscope.	186 541 332 554
Section	138 462 212 477
III	216 461 253 476
A.	263 459 283 476
2nd	293 450 337 478
paragraph-	343 458 458 475
the	462 457 490 475
first	503 461 558 474
sentence	566 464 648 475
is	657 455 679 472
to	688 461 705 474
be	715 459 741 472
changed	747 455 830 475
to	832 458 851 472
read	857 457 907 470
as	131 479 163 490
follows:	164 476 250 493
19	933 8 958 28
MAY	758 29 810 56
26	814 34 850 58
1981	855 31 906 53
ADDENDUM	433 47 518 60
I	525 45 537 60
DAWSON	341 89 409 102
RESEARCH	416 92 503 102
CORPORATION	512 88 630 101
Protocol	323 113 407 127
Change	425 112 498 127
Order	503 110 549 127
No.	562 113 593 126
1	615 110 631 124
Protocol	135 162 217 176
LRC-5A	225 162 294 177
Change	212 197 275 215
in	284 197 310 211
the	320 194 348 211
time	357 196 401 213
of	411 194 429 211
the	435 190 471 210
Pre-	481 194 521 211
dose	521 194 564 211
Biomicroscopic	571 194 712 209
Examination	719 193 842 211
Authorized	135 285 239 295
by	248 281 270 296
Dr.	284 281 319 296
Connie	325 281 393 296
Stone	398 281 453 295
Authorized	131 331 235 342
to	248 331 274 344
Mr.	281 324 316 344
Charles	329 327 401 342
Burns	402 324 463 342
Sponsor	194 926 276 947
Signature	285 925 380 945
Study	643 926 696 946
Director	703 925 794 945
Signature	800 925 903 945

☑	632 102 652 115
20	452 454 475 468
620745255	664 848 817 869
Signed	551 899 622 916
Free	766 458 808 472
DC	51 29 73 39
B38	74 31 97 41
(8	102 31 119 42
78)	120 31 137 41
BROWN	262 59 318 72
&	329 59 342 70
WILLIAMSON	351 59 465 72
TOBACCO	476 59 556 70
CORPORATION	564 59 688 73
LOUISVILLE,	328 73 452 87
KENTUCKY	465 73 557 87
40201	576 74 629 85
SPECIAL	328 101 410 114
SAMPLE	419 101 490 114
MANUFACTURE	494 101 620 114
SHIPMENT	531 123 615 137
☐	632 123 654 137
TRANSFER	532 142 620 157
☐	632 142 650 157
REDUCED	408 162 492 176
TO	494 162 520 176
MATERIAL	523 163 612 180
☐	632 165 652 179
Date	572 186 622 200
of	628 186 652 201
Request	661 186 741 203
Account	572 203 654 216
Number	660 201 730 214
6/	800 182 820 199
25/	822 182 846 200
81	846 186 868 199
22	782 204 801 218
244	809 204 841 219
00	846 204 868 218
Copies	56 169 129 184
to:	141 168 170 183
Factory	170 198 249 212
Cost	259 198 305 215
Dept.	314 198 371 215
Writer	167 215 238 226
Development	170 228 293 242
Center	304 226 372 243
Sue	177 243 206 254
Livesay	213 243 279 256
Sample	55 339 123 354
Disposition	133 338 262 355
Quantity,	388 383 490 398
Cartons	503 383 583 397
of	392 397 416 410
200	425 395 461 410
each	471 398 517 412
Tax	725 383 762 397
Status	771 384 839 399
Paid	725 399 775 413
or	784 399 811 414
Free	817 401 864 414
To	77 423 99 438
Sample	111 425 179 440
Stock	188 422 248 440
R	129 453 144 466
&	143 451 153 466
D	153 453 166 466
M.	132 482 150 496
R.	152 482 171 495
Method	70 550 141 565
of	152 549 178 564
Shipment	186 549 278 567
Cigarette	47 592 153 607
Description	162 592 288 609
KS	167 635 187 648
1	199 634 208 648
mg	216 638 236 649
grooved	244 638 309 651
product	318 638 384 652
using	392 640 442 651
4.	451 637 468 652
3/	469 637 489 651
37	488 638 510 649
filter	514 638 570 653
material.	578 638 661 653
Cigarette	166 662 254 677
code	262 663 300 677
244131	309 663 364 678
Special	47 719 127 734
Instructions	137 718 275 735
&	283 721 301 734
Comments	308 719 400 734
Completion	44 895 160 913
Date	167 897 215 912
6/	290 895 309 909
25/	309 895 337 909
81	337 895 356 909
B.	670 899 687 913
D.	698 899 715 913
WINGLER	724 899 793 913

Customer	214 140 291 153
B&W	356 142 385 155
RECEIVED	722 130 923 161
Technician	190 912 286 926
605110969	739 964 897 992
Toluene	382 615 452 630
AARBERG	329 68 398 82
-STRAHAN	400 70 478 84
INKS	485 73 522 86
&	533 74 546 87
COATINGS	552 74 629 87
CORP.	639 74 683 88
Formula	409 99 477 114
Composit	483 102 562 116
Form	569 103 613 118
DEC	758 173 796 191
1	804 175 814 193
1	823 176 833 194
1989	841 177 879 192
A.	763 208 792 230
C.	804 207 826 229
D.	839 209 870 229
Falcon	355 173 413 188
Green	421 173 468 188
SKGC-4518	352 201 392 215
Formula	211 196 278 211
No.	287 197 316 211
Solids	324 244 385 259
Composit	392 247 469 261
Lecithin	391 278 468 292
(Food	479 278 525 292
Grade)	534 277 590 292
Epoxidized	391 299 487 314
Soy	496 300 525 315
Bean	534 303 571 317
Oil	579 302 610 315
Cellulose	389 321 476 334
Nitrate	483 321 551 338
Wet	561 323 590 338
w	597 327 612 335
/2	610 324 632 338
Propanol	639 323 715 338
Pigment,	387 344 464 358
Yellow	474 345 534 359
34	543 344 561 359
Pigment,	387 365 465 382
Blue	474 367 518 378
15:	526 367 549 381
4	548 367 559 381
Ester	389 385 435 399
of	447 387 466 402
Modified	476 388 552 402
Tricyclic	560 391 636 405
Carboxylic	648 391 743 406
Acid	752 392 793 407
Jonrez	798 387 854 404
IM824	863 387 923 405
Total	201 543 247 558
Solids	255 543 316 558
Solvent	315 582 385 599
Composit	394 584 470 599
to	478 585 498 598
%	503 584 520 599
V.	526 587 543 600
O.	543 588 561 601
C.	562 587 584 602
s	587 588 596 602
Isopropyl	383 637 470 651
Acetate	479 640 548 654
N-	382 659 402 673
Propyl	403 661 459 674
Acetate	469 661 534 675
Total	181 835 230 852
V.	237 838 256 851
O.	256 839 274 853
C.	277 839 297 850
s	297 842 307 850
100.	325 860 361 877
00%	364 862 396 879
DLR	325 911 367 924
12/	295 933 321 951
5/	320 934 342 951
89	341 936 363 951

B164	220 182 267 196
pH	131 225 148 236
Reference:	179 408 289 423
ORAL	159 390 185 403
SOLUBILITY	136 370 188 378
ACUTE CADCOVASCULAR	157 508 278 517
Reference:	179 559 290 571
00865872	840 702 866 792
COMPOUND	127 770 184 779
TO	237 770 248 781
SENSITIVE	185 771 233 779
SIGNATURE:	127 920 181 929
[] OTHER	343 793 392 804
[MOISTURE]	262 795 326 803
[] HEAT	209 793 245 805
[] Air	156 793 189 805
SAFETY	127 822 164 831
PROCEDURE	332 824 397 831
(SUGGESTED	217 824 281 832
COMMENT:	167 822 214 831
DATE	661 922 687 932
8/22/83	704 924 820 948
COMPOUND	326 141 458 159
PHYSICAL	465 142 570 159
PARAMETERS	578 141 712 158
LRC FILE	129 172 172 181
NUMBER	171 173 217 180
LOT	664 172 687 183
NUMBER	688 172 733 183
PHYSICAL	129 199 177 209
STATE	177 198 208 209
Brownish-	224 211 322 228
gray	323 211 368 228
powder	376 211 446 226
The	176 270 210 282
pH	218 271 246 282
of	257 270 277 281
a	287 271 303 282
50%	311 270 343 282
concentration	355 271 501 283
of	510 267 529 280
B164	545 267 588 280
in	600 267 620 279
water	631 267 687 280
was	176 284 210 297
calculated	221 284 335 297
to	346 282 368 295
be	375 284 404 293
4.82	409 281 456 294
at	464 284 489 294
25°C	501 282 550 294
according	176 297 277 308
to	285 295 312 308
the	322 296 354 308
extrapolation	364 296 510 308
procedures	518 297 632 306
by	643 295 667 308
Dr.	673 295 706 306
P.	720 296 738 306
D.	754 294 770 305
Schickedantz,	173 311 319 323
Lorillard	330 311 433 320
Research	444 311 533 321
Center	545 309 611 319
Accession	622 306 722 320
Number	734 308 797 318
1662.	806 305 866 320
(See	201 377 245 393
SOP	253 380 290 393
FOX	299 380 331 392
Biological	342 380 452 395
Solutions)	462 377 576 393
BC20-	299 405 354 421
48	356 405 379 417
B164	172 433 220 448
forms	233 433 290 446
a	299 433 314 445
suspension	320 432 432 447
in	445 433 466 445
corn	477 433 521 446
oil	530 432 566 445
at	572 430 598 447
0.5g/	604 430 675 446
1.5	679 430 709 447
ml	720 434 746 445
Triple	177 457 242 473
dosing	253 461 320 474
is	332 460 355 473
required	364 460 454 475
(See	179 519 225 532
SOP	233 519 269 531
for	279 517 312 532
Determination	320 517 469 532
of	477 520 498 531
Solubility	510 516 620 532
of	632 517 653 529
Materials	668 516 767 529
for	778 516 811 528
Acute	172 533 240 544
Cardiovascular	248 533 399 546
and	412 533 442 542
Respiratory	453 532 575 545
Effects	583 532 668 543
Study	677 529 734 542
Beagle	777 528 851 543
Dogs)	856 528 905 543
BC20-	294 559 351 574
48	356 561 379 572
B164	173 588 222 600
is	233 588 255 600
insoluble	267 588 366 601
according	377 590 477 602
to	485 588 510 601
this	521 584 567 601
procedure	575 587 675 603
STORAGE	129 663 176 672
RECOMMENDATIONS	175 663 274 671
Refrigerate	177 682 307 698
in	314 686 336 697
amber	346 683 403 696
glass	412 680 469 697
bottle	478 683 543 695
at	558 680 579 696
no	590 682 612 695
more	622 682 668 695
than	690 680 733 693
8°C	746 679 779 694
LORILLARD	124 945 176 957
RESEARCH	179 947 226 956
CENTER	228 949 269 958
FORM	854 950 883 959
1921	893 950 923 961

DATE:	147 172 206 192
TIME:	312 173 362 191
MANUFACTURER:	81 225 238 245
91361993	938 824 960 895
cc:	84 751 115 764
NEW	377 60 426 77
COMPETITIVE	427 61 549 76
PRODUCTS	554 59 656 77
C.	235 122 262 137
M.	270 123 295 138
WIECHMANN,	307 122 419 139
D.	432 122 455 137
M.	455 122 475 137
,	478 122 491 139
LUBBOCK,	500 120 591 137
TX	603 117 629 135
REPORTED	80 120 176 138
BY	181 119 209 137
10	217 172 239 189
/5	238 173 263 190
/92	261 172 298 189
R.	293 223 320 241
J.	325 222 352 242
REYNOLDS	364 222 458 240
CARDINAL	248 281 348 298
CIGARETTES	355 278 472 296
(11	492 281 527 298
PACKINGS)	535 279 638 296
BRAND	80 278 144 295
NAME:	148 279 207 297
TYPE	81 332 128 347
OF	134 332 160 345
PRODUCT:	84 351 179 368
SIZE	80 399 124 417
OR	130 398 157 416
SIZES:	161 399 221 417
LIST	81 454 119 471
PRICE:	125 454 192 472
EXTENT	81 507 153 521
OF	158 507 185 521
DISTRIBUTION:	84 522 220 540
OTHER	81 608 145 625
INFORMATION:	84 628 224 645
SEE	300 624 340 644
ATTACHMENT	348 624 466 641
K.	683 763 700 778
P.	702 763 722 778
Augustyn	727 764 807 779
V.	681 779 700 794
D.	702 779 725 797
Lindsley	727 781 800 796
R.	681 797 700 812
D.	702 799 724 813
Hammer	727 800 805 813
J.	454 764 473 778
J.	477 765 491 779
Tatulli	495 765 550 780
L.	454 781 472 798
H.	473 781 495 798
Kersh	499 784 553 797
J.	454 802 476 815
R.	476 799 495 814
Slater	499 800 549 817
A.	455 818 475 833
Pasheluk	478 818 555 832
R.	451 838 475 851
R.	455 834 475 851
S.	477 835 499 850
Goldbrenner	501 835 606 850
N.	455 855 473 869
Simeonidis	482 852 573 867
S.	455 870 475 885
F.	477 867 496 884
Smith	500 872 550 885
F.	284 767 306 781
J.	307 767 325 781
Schultz	330 767 393 781
A.	284 784 303 798
W.	306 781 334 799
Spears	336 785 396 799
N.	284 799 306 814
P.	311 800 330 815
Ruffalo	332 803 393 814
T.	288 818 307 833
L.	309 820 327 834
Achey	329 820 384 834
P.	284 835 307 850
J.	307 837 326 851
McCann	329 837 402 851
A.	285 852 307 869
J.	309 852 327 869
Giacoio	330 853 396 868
A.	84 768 103 781
H.	104 767 126 781
Tisch	131 768 175 781
R.	85 785 103 798
H.	104 785 126 800
Orcutt	131 785 186 800
M.	84 802 106 817
A.	108 803 128 817
Peterson	134 804 209 815
M.	84 818 107 835
L.	111 818 130 835
Orlowsky	134 820 211 835
L.	84 839 102 852
Gordon	104 838 167 852
G.	84 855 110 870
Telford	111 856 175 869

Date:	588 22 647 40
on	728 75 756 93
5031	484 49 536 62
BLEND	68 123 135 137
CASING	228 124 303 141
RECASING	394 124 496 142
Cigarettes:	71 295 205 310
Brand	94 321 158 335
Length	94 339 169 353
Circumference	94 355 252 370
Paper	95 373 155 387
Firmness	95 388 193 403
Draw	95 406 145 420
Weight	93 422 168 436
Print	95 455 153 469
Wrappings:	534 426 654 444
Labels	559 450 636 467
Closures	559 471 658 486
Cartons	557 504 644 519
Markings	556 521 659 536
Gold	701 489 753 503
Requirements:	67 515 223 532
Responsibility:	63 651 244 666
Laboratory	93 542 214 557
Others	93 559 165 576
Shipping	90 726 188 743
Reports:	63 760 165 777
00283913	839 768 862 862
-	403 638 429 646
7/	766 21 794 41
16/	794 21 831 42
68	827 24 854 39
7/	845 74 873 91
10/	875 73 910 94
68	906 75 937 93
Mr.	426 71 460 88
C.	471 71 494 88
L.	507 73 530 88
Tucker,	542 71 626 89
Jr.	637 73 669 88
Original	71 70 170 87
request	178 71 267 88
made	275 73 327 90
by	332 71 363 89
Sample	335 45 408 65
No.	418 46 455 64
Sample	72 95 147 113
specifications	155 98 327 116
written	335 99 420 114
by	427 96 459 114
John	543 98 593 115
H.	600 101 626 116
M.	636 101 661 115
Bohlken	673 101 758 118
OLD	81 159 121 172
GOLD	128 158 181 173
STRAIGHT	187 158 285 175
Tobacco	293 159 378 174
Blend	390 159 450 174
Control	84 191 168 208
for	174 191 215 208
Sample	224 193 297 207
No.	306 193 341 210
5030	354 193 404 207
MENTHOL	812 128 901 146
FLAVOR	908 128 983 146
FINAL	571 126 637 143
FLAVOR	646 127 719 144
OLD	304 323 344 334
GOLD	353 323 401 338
STRAIGHT	411 323 507 340
85	304 339 330 353
mm.	338 341 375 352
25.	306 355 338 370
3	341 355 354 369
mm.	362 358 399 371
Ecusta	302 372 377 386
556	387 372 423 385
OLD	302 388 339 402
GOLD	353 387 399 402
STRAIGHT	411 388 506 403
OLD	304 405 340 418
GOLD	350 405 400 419
STRAIGHT	411 405 506 420
OLD	302 420 341 434
GOLD	350 420 403 434
STRAIGHT	408 420 507 435
OLD	302 459 339 476
GOLD	349 461 401 475
STRAIGHT	409 461 505 476
Tipping	93 440 179 455
Paper	188 440 251 455
Filter	93 473 168 488
Length	176 473 252 487
OLD	701 454 742 469
GOLD	751 455 799 469
STRAIGHT	808 455 906 472
Standard	701 471 799 486
Blue	807 473 857 487
OLD	704 506 741 520
GOLD	751 506 799 521
STRAIGHT	809 507 905 521
Sample	701 522 772 537
number	785 522 860 536
on	867 525 892 536
each	904 524 952 539
pack	701 539 753 553
and	764 538 799 553
carton	808 539 883 554
Tear	559 486 612 499
Tape	618 487 670 502
One	301 543 340 558
Tray	346 542 400 562
Laboratory	66 591 191 606
Analysis:	201 592 308 607
Benzo	99 634 159 648
(A)	176 634 204 651
Pyrene	216 635 292 649
Analyses	301 634 395 652
Tars	89 617 142 631
and	151 617 192 632
Nicotine,	198 619 303 633
Taste	318 620 378 634
Panel,	387 619 460 636
Burning	471 619 561 639
Time,	566 622 630 639
Gas	642 623 678 638
Phase	691 623 751 640
Analysis,	760 624 867 641
Tobacco	93 676 178 693
Blend	187 677 250 692
Filter	93 690 169 708
Production	176 693 297 708
Making	90 708 163 726
&	174 711 192 725
Packing	198 711 284 725
Manufacturing	335 677 492 694
-	500 682 516 690
A.	524 679 549 693
Kraus	557 677 621 692
Product	336 707 418 725
Development,	427 709 580 727
John	593 711 645 724
H.	654 711 676 725
M.	687 712 713 725
Bohlker	724 709 806 724
Written	89 784 176 799
by	183 786 210 800
Original	89 802 188 817
to	196 802 223 817
Copies	86 818 163 835
to	172 820 200 835
John	251 786 301 799
H.	311 788 334 801
M.	345 788 371 801
Bohlken	378 786 465 801
Mr.	250 803 285 817
C.	297 803 320 817
L.	332 803 355 816
Tucker,	368 803 452 818
Jr.	465 804 500 818
Dr.	250 820 289 833
A.	299 818 322 833
W.	331 818 357 833
Spears	368 820 441 834

B&W	286 71 342 89
WCC	488 366 539 380
621800455	904 796 935 927
Reconstituted	662 50 757 65
Tobacco	761 52 817 66
Leaf	818 53 854 66
Substitutions	857 56 944 66
Export	822 68 871 81
Formulas	876 68 946 82
Revision	779 84 840 95
Date:	841 84 879 95
Allowable	329 154 438 171
Grade	446 154 509 172
Substitutions	516 154 661 174
for	405 175 438 193
Export	446 176 518 194
CPCL	523 177 587 192
Standard	191 253 289 271
Grade	297 254 364 272
Mark	368 257 429 274
Allowable	534 257 638 277
Substitutions	647 258 789 278
PCFS	140 282 193 300
Flue	226 286 264 303
cured	269 288 322 303
fines	325 288 370 305
PCBS	140 328 193 345
Burley	228 332 281 349
fines	286 332 332 349
MC-	136 406 172 419
4	169 406 184 419
Manufacturing	224 408 347 428
fines	355 409 396 426
MC	132 542 160 557
-6	160 543 178 557
Stem	220 546 265 559
Meal	268 546 315 559
MC	130 588 159 605
-7	160 591 178 605
Winnowers	219 589 316 604
RXF	128 634 169 648
Fine	217 635 255 650
flue	260 637 291 652
cured	298 638 347 652
stem	355 640 399 654
RBF	127 742 167 757
Fine	215 743 251 758
Burely	259 744 313 761
stem	319 747 363 760
RPCFS	490 291 560 306
or	566 293 583 307
RPCFS-O	590 291 662 306
RPCBS	490 337 559 352
OT	566 339 584 352
RPCBS-	588 337 662 354
O	665 338 678 353
MC	488 411 521 428
-4	520 412 536 427
-S	538 411 557 429
MC	490 439 517 457
-4	517 440 535 457
-PH	535 440 571 457
MC	487 471 518 486
-4	517 471 535 485
-RC	535 471 570 486
MC	487 501 518 516
-4	517 501 534 515
-W	535 500 562 517
MC	485 547 513 562
-1	514 547 533 564
C	485 594 499 608
Stem	505 595 551 609
RRXF	485 638 538 655
or	543 642 561 655
RRXF	566 641 619 656
-O	621 641 640 656
RRXM	482 670 540 684
-B	542 670 561 684
RRXM	482 700 538 715
-T	539 701 559 716
RRBF	479 747 533 762
or	539 749 557 762
RRBF	562 747 616 764
-O	617 750 636 765
RRB	479 778 521 792
-B	521 778 540 793
RRB	478 809 520 823
-L	520 809 538 822
RRB	478 838 518 852
-T	520 839 538 852

FROM:	140 170 194 185
TO:	140 203 168 216
CC:	143 233 171 248
KENT	397 295 444 309
1	474 358 485 371
MEDIA	143 325 193 339
CIRCULATION	139 489 242 504
00862	696 774 777 799
490	713 797 761 812
890	720 811 771 828
91974562	895 809 919 879
COUPON	401 142 472 155
CODE	474 144 521 157
REGISTRATION	523 144 639 155
FORM	643 144 688 158
THOM	205 172 250 185
SMITH	253 173 303 186
VINCE	187 203 238 217
LOSITO	238 203 295 216
D.	187 232 206 247
WEST,	209 233 261 244
L.	261 232 278 246
GIORDANO,	279 235 364 246
V.	368 233 385 243
LINDSLEY,	391 232 465 247
A.	472 235 485 246
SADOVNICK	490 235 583 248
S.	592 236 607 246
RAPISARLDI	615 235 705 246
B.	709 233 726 248
DAVIN.	733 233 781 247
A.	783 235 798 249
Pasheluk	806 236 868 247
KENT	397 264 440 281
HEAVY	444 265 498 280
UP	496 265 519 280
TEST	522 267 568 278
DIRECT	568 265 628 280
MAIL	627 268 668 281
CPNS	671 267 716 281
New	742 267 787 282
Names	798 270 872 283
BRANDS(S)	140 295 224 310
APPLICABLE	228 295 326 309
DIRECT	397 325 454 339
MAIL	458 327 500 338
ISSUE	139 356 189 369
FREQUENCY/	190 356 290 369
YEAR	290 355 331 372
SPACE/	140 387 190 401
COLOR	194 387 250 400
COUPON	140 416 205 430
ISSUE	209 416 257 429
DATE	257 418 303 431
COUPON	139 444 205 459
EXPIRATION	210 446 305 460
DATE	305 446 346 459
10/	400 416 419 431
13/	419 418 438 431
95	442 416 460 430
12/	397 446 421 461
17/	421 447 441 460
95	444 446 458 460
GEOGRAPHICAL	139 535 259 549
AREA(S)	262 535 324 550
Regions	396 538 452 553
11,	457 538 477 551
17,	486 538 503 551
21	509 538 527 551
COUPON	139 564 208 582
VALUE	206 567 258 582
$2	393 567 413 581
off	415 567 437 581
3	440 567 449 581
Pcks	452 567 488 581
or	490 570 505 580
Crtn	507 567 539 584
PACK	136 596 179 610
AND	181 596 214 610
OR/	220 598 246 612
CARTON	246 599 311 613
PACK	393 595 436 613
OR	438 595 465 612
CARTON	468 595 530 612
ADVERTISING	135 628 242 639
CREATIVE	242 628 320 641
THEME	323 628 379 643
SIGNATURE	135 658 228 672
OF	232 658 254 673
INITIATOR	255 658 331 673
6/	393 689 411 704
8/	409 689 424 702
95	421 689 438 707
DATE	135 689 180 703
INITIATED	179 689 254 704
ANALYTICAL	136 718 229 733
REQUIREMENTS:	233 718 363 733
FOR	396 750 429 764
CONTROL	431 750 506 764
USE	510 751 543 764
ONLY:	546 750 592 763
CODE	393 781 440 794
ASSIGNED:	444 779 527 793
JOB	393 797 423 808
NUMBER:	428 796 500 810
EST.	393 809 425 823
REDEMPTION:	431 807 539 822

Supplier:	195 170 284 181
APPROVED	257 352 339 363
Tester	195 596 257 610
Manager	195 655 270 670
TEST	377 95 419 105
ADHESIVE	426 92 514 103
EVALUATION	517 94 628 105
Adhesive	195 208 278 222
Code:	287 209 341 220
Application:	194 249 320 260
tipping,	202 260 288 274
carton	295 261 356 272
end	366 263 402 274
flaps,	408 263 468 276
etc.)	479 264 530 275
Test	194 299 241 312
Period:	245 299 318 312
NOT	531 353 560 366
APPROVED	572 353 656 366
If	195 404 215 417
not	227 402 258 416
approved	263 402 351 416
state	359 405 409 418
reasons.	419 405 500 418
Quality	194 616 269 629
Control	276 616 351 631
Local	192 634 248 648
Purchasing	253 637 360 651
Complete	194 691 282 704
and	290 691 322 704
return	326 690 392 703
to	397 691 421 704
D.	426 690 452 704
R.	456 691 480 702
Brickey,	489 691 573 704
Department	581 693 682 706
of	692 693 716 704
Research	721 689 809 704
and	192 703 230 717
Development,	236 707 355 715
as	355 705 383 716
soon	389 704 430 718
as	438 707 461 720
possible.	467 704 562 718
ATXO2	682 883 738 896
0083035	751 883 832 897

KOOL	69 41 129 54
DESCRIPTION:	69 107 200 126
SUPPLIER:	69 224 170 238
CUMULATIVE	715 527 824 545
JAN	252 568 293 583
466024372	877 950 962 968
466024372	708 884 868 906
PROJECT	556 35 641 54
NO.	648 38 681 55
1987-	721 33 776 48
144-	780 34 822 51
K	820 31 844 49
0595-	75 58 129 69
529-	133 58 173 72
1510	177 55 218 72
-0	221 57 249 71
KMDP	254 107 305 124
ANALYSIS	316 108 407 123
UTILIZING	416 106 517 125
BLACK	521 104 574 122
SWITCHING	586 100 686 121
STUDY	695 104 754 121
DATA	759 103 808 117
C.	258 177 280 192
B.	282 178 305 192
Pugh	316 180 359 195
Market	258 221 332 235
Facts	337 218 398 235
12,	256 262 292 280
500	298 262 335 279
(10-	366 258 417 277
15-	416 261 445 279
87)	445 262 481 276
CARRYOVER	595 277 707 296
TO	715 276 738 294
1988	746 275 786 294
--	800 277 825 292
0	826 276 852 290
MR	71 179 98 196
PERSONNEL:	104 179 213 196
AUTHORIZED	71 262 182 277
COST:	188 262 250 279
RELEASED	100 517 195 530
TO	97 534 129 546
ACCTG	137 534 191 551
PAID	377 514 426 528
OUT	432 514 465 528
OF	474 509 503 528
1987	377 531 429 544
BUDGET	435 527 498 548
PRODUCED	6 950 109 969
FROM	111 950 161 970
B&W	164 954 206 969
WEB	210 950 247 969
SITE	252 950 294 969

DATE	727 181 774 193
DESCRIPTION	700 201 804 210
MEDIUM	402 198 461 211
3/17/82	795 178 875 191
Outdoor	392 219 475 234
AGENCY	32 177 97 190
BRAND	90 198 146 208
NO.	545 178 569 193
April	292 289 353 302
THRU	534 293 585 305
July	700 287 748 302
SPACE	131 382 179 395
CONTINGENCY	129 488 241 501
1,680	27 344 91 357
2.000.00	513 513 604 523
TOTAL	383 591 435 606
APPROVALS	746 594 837 607
Agency	664 624 711 637
Product	664 648 716 658
Media	661 674 704 686
Sales	664 699 703 711
Marketing	664 725 728 737
Executive	665 750 728 762
Accounting	664 775 738 787
REMARKS:	32 645 108 660
ADVERTISING	548 78 658 96
AND	665 79 704 95
SELLING	707 81 783 96
AUTHORIZATION	787 79 926 97
NYO	834 67 863 77
09	868 67 884 76
(10-81)	884 67 923 77
The	32 55 77 89
American	76 60 195 88
Tobacco	194 60 290 88
Company	292 60 400 91
DIVISION	44 91 93 97
OF	95 90 112 96
AMERICAN	114 88 174 97
BRANDS	174 88 227 98
INC.	225 88 253 97
265	32 100 56 107
PARK	56 100 93 110
AVENUE,	95 100 150 110
NEW	153 102 185 109
YORK,	185 102 225 109
NEW	228 102 257 109
YORK	259 102 299 109
00267	300 100 337 109
DO	127 132 148 142
NOT	154 132 187 144
MAKE	196 132 241 144
ANY	249 133 282 143
COMMITMENT	291 132 391 142
OR	398 132 422 145
AUTHORIZE	431 132 519 145
ANY	526 135 557 145
EXPENDITURE	568 132 679 145
OF	685 135 712 145
ANY	716 133 751 145
KIND	758 133 795 146
FOR.	797 135 837 145
ACCOUNT	123 144 198 154
OF	204 144 229 153
THIS	236 144 269 156
COMPANY	272 142 347 154
UNTIL	353 145 401 154
EXECUTIVE	408 144 498 156
APPROVAL	502 147 589 156
HAS	589 147 624 156
BEEN	628 147 675 156
OBTAINED	679 145 758 157
HEREON.	762 144 834 157
corporate	161 175 267 188
Media	271 177 328 190
Department	337 177 452 189
30	671 222 696 235
sheet	699 220 762 232
Posters	767 220 851 233
(White	671 235 738 248
Background)	742 237 870 249
LUCKY	17 216 77 232
STRIKE	83 216 158 231
LOW	161 217 204 232
Tar	204 219 241 231
Filters	43 231 123 246
Box-	129 234 188 246
100%	194 231 245 246
PERIOD.	90 290 158 305
FROM	162 292 203 304
ENTER	229 307 276 320
ESTIMATES	276 307 347 317
OF	349 308 368 317
AMOUNTS	372 308 433 318
TO	435 308 455 317
BE	458 308 477 318
EXPENDED	482 310 551 319
BY	553 308 570 318
MONTHS	576 308 628 318
UNDER	632 308 675 318
"REMARKS"	679 308 755 318
OR	755 308 779 318
ON	783 311 799 318
ATTACHMENT.	805 310 896 320
MAXIMUM	395 320 473 332
EXPENDITURES	475 319 590 331
AUTHORIZED	591 320 699 332
1,600	677 356 736 372
posters	746 356 830 374
plus	829 359 884 371
5%	677 374 708 384
overrun	712 376 792 386
(80)	807 373 846 386
$	679 388 691 401
16.00	692 386 749 401
each	758 388 803 401
$	493 355 505 370
26,880,00	505 358 607 368
$	461 585 479 600
28,880.00	502 584 606 599
For	123 669 160 682
posting	173 669 249 681
in	257 669 282 679
Cincinnati,	291 668 414 683
Covington	423 671 526 681
and	530 674 569 683
Tampa/St.	122 683 224 695
Petersburg.	233 683 356 695
Posters	122 705 206 718
are	213 708 253 717
captioned	255 705 362 718
for	367 708 408 717
identification,	410 707 577 719
"LUCKY	127 719 194 731
STRIKES	198 717 282 732
AGAIN	284 719 356 731
(printed	368 717 460 733
in	469 720 493 732
red)	498 720 545 732
with	556 722 604 732
the	608 722 648 734
word	125 732 177 744
"New"	181 732 244 745
printed	248 734 330 746
in	333 735 360 745
a	364 737 380 746
snipe	388 734 447 747
effect	458 734 528 746
in	534 737 557 747
the	568 735 607 747
upper	125 747 185 757
left	188 746 237 758
corner.	245 749 324 759
These	341 747 404 759
posters	408 749 494 761
have	498 749 549 761
