label	text_a
0	此宾馆号称三星,可实际上这个酒店的硬件和服务水准,目前根本不能上星.走进大厅一股甘水味,高度白酒的酒精味弥漫空中,令人窒息;我们要求看房间,接待小姐满脸不高兴的让我们上五楼,我们看到的是落后的设施,破烂发霉的墙壁,摆设还算整齐,唯一能表示满意的是床单的清洁度,但是有股刺鼻的洗涤剂味道,问有空调否,答是24小时......我想这个宾馆是市府招待客人的地方,应该不差,就住下了.没有想到一连串的麻烦就开始了......首先不能上网,回答是,4块钱一个小时,一会拿了"猫"和路由器过来,好恐怖,不要了;要求送十瓶矿泉水,只送了七瓶,服务员说只有这么多没有了,要求签字确认,服务员说把房间的二瓶也一起算吧,我说,不要算,你查房的时候算,不然会搞错,服务员说一样的,9瓶三元一瓶签字了27元,.结果离店结算时果然又要我们付房间的二瓶水,我们解释也没有用,还是多收了二瓶水钱,从这点看管理太乱......服务员个个是祖奶奶,不能得罪,一点服务意识都没有,够呛;空调很弱,到了下半夜几乎感觉不到空调在运行,给冻醒,,结果我们二个人全部感冒,回到家里挂水(有515医院的证明); 算了,不说了,反正也没有什么结果,只是提醒朋友们这种酒店千万别入住,也希望携程能对与你们挂靠的酒店有个评估手段,我现在是钻石会员,还是第一次遇到这样的酒店,太差劲了...... 因为这个夜晚的寒冷,染上了风寒,在医院刚刚打了点滴,觉得要写点什么,就这样了,睡觉,希望不会有第二次!
0	风靡了40年，至少也是1968年的图画书了吧，1968年的故事，似乎没有勾起我闺女的任何兴趣。对我也没有吸引力。希望孩子再一点会感兴趣。
1	行政豪华间有点偏贵，房间面积小了！服务总体还可以，就是房间清扫人员不太注意礼貌，有时候刚敲门马上就擅自进来！酒店位置不错！
1	各方面都不错，性价比也比较高。就是有些房间内设施要打电话才送来，例如电吹风，地图等。 我住的是B区，好像要档次低一些，但还可以，只是我住的房间刚好有半堵墙挡住了风景，但是我同事住的对着湖面很漂亮。 健身区正在装修，所以没能去游泳和运动很遗憾。 大堂满高档的。房间内饰比较朴素。早餐还行。 区位也还行，虽然离漂亮的团氿还有点距离。
0	上当受骗了！一拿到手才知道不是胡兰成的原著！还那么贵！可恶！为了不破坏我的感觉！我决定不看了！准备哪天找个家伙卖了它！害的我又重新买了两本胡的书 怎么说不要破坏感觉 果然 文采斐然 不忍放手不过为什么总是木有山河岁月这本书 缺货缺货 无可奈何！
0	标配是320G硬盘，我收到的本本C区系统盘是48.8GB，D区是234GB，加起来总共才282GB，请京东解释一下这是为什么？
0	所谓升职，过程中掺杂了太多的勾心斗角，我自己不喜欢这样的风格，纯属个人观点。
1	非常不错，服务很好，位于市中心区，交通方便，不过价格也高！
0	太一般了，比他原来办的如家要略差些！另外，一楼手机是没有信号的，不知道其它楼层怎么样？对不熟悉成都的人来说对会，不过后来得知成都有许多产权式公寓酒店，才138,比它强多了！
0	1、内存要是2G 的就好了， 2、硬盘分区不合理，系统盘220G， 然后一个盘9.5G，一个盘1.5G ，这样分区是什么意思？ 要想重新分区得去售后还是？
1	不得不佩服这本书作者的勇气和能力。看介绍说人家貌似做这个行业的记者做了几十年，然后深感里面充斥着太多肮脏的东西，最后是出于一个记者的职业良知他才下定决心将其公之于众。这要是在中国，估计他早就不用在“圈内”混了。打破潜规则是要付出代价的，这在哪里都一样。想不明白的还是：如此敏感的一本书，美国从商业界到政府机构居然也没人出来管一下，任其持续畅销了数十年之久。我觉得是个奇迹。
0	1. 比较厚,不太适合MM吧 2. 硬盘内存拆卸不便（相比D系列），升级内存的可能要费点劲。 3. 电源适配器竟然有“滋滋”的电流声，几个小时候之后消失。 4. VGA输出的质量比D系列差
0	房间小，地点差，交通不便，最可恶的是变相恶意宰客。建议到连云港千万不要入住该处。否则后果很严重。
1	可以说是金华最好的宾馆了，但不是性价比最高的。 金华没有比它好的，但是同星级的不是最好，还过的去吧，价格高了点
1	买了很多本园艺书，看了很多本园艺书籍，很多书拿到手后，就开始后悔购买。但翻看这本书，让我感觉颇为惊喜。主要是讲的花园设计，花园该如何设计、平面如何布置、植物该种哪几种，放哪里，栏栅怎么弄，花盆买哪种，放在哪个位置……适合20平方米以上，有露天花园的人来看。对于我这种园艺新手来讲，这本书真是圣经。准备抽空，照书DIY一把。
0	听了老板的介绍买这本书，以为里面是一些适合为孩子朗读的一些小故事或短诗什么的，没想到是纯理论。做为一个教育工作者，我当然知道在孩子启蒙前为他朗读是有很大的好处的啊，所以书再好，也觉得对我没啥用，翻了几页就丢在那了。
1	先是在网上看的电子版，后来越看越爱不释手，几乎是一口气看完的，所以又在当当上买了书收藏。通过看这本书让我这个86年的人，了解了我哥哥那一个年代的生活，那时候很多读书读到中专，技校就不再读了，去厂里参加工作。觉得那时候虽然生活苦了点，没有电脑，没有那么多电子产品，可是也乐在其中。作者的文笔也很幽默，让我好几次都忍不住捧腹大笑。看完了又有很多地方值得我深思，真的是一部很不错的作品。
0	性价比就算可以，但地点有点背，很多出租车不太认识，又是单行路所以交通不是很方便。但考虑到价格因素，这家店还可以。就是房间带个窗户是露在走廊里，没窗帘隔音不好。所以私密性不是很好。
1	此次（第N+1次）入住，虽然本人预先已经而且是特意在携程的订单上注明“请务必通知酒店在房间内为本人准备一个行李架”，但办理入住手续的时候还是发现酒店并没有准备好。。。 所幸前台一个名叫Angela的美丽经理及时做了妥善处理，本人比较满意，在此也对其（请注意，是对Angela本人，而不是对酒店）表示感谢！
1	还没有那个作家像张爱玲一样穿越这么多年的时光任然有无数的读者读她、讨论她，关注她生平的点点滴滴，还有那么多的人在写文章时有意无意的模仿她。她写的都是个人的“小事”，是不完美的人世，是没有粉饰的情感，正是这个原因，才让她能跨越时间让读者产生共鸣，这个世界的确是这样的，所有的感情也不是像我们希望或标榜的那样美好。张爱玲说出了一些我们不愿承认的东西，但她是对的。
1	形式多样，有连线、有拼图、有涂色~~~深浅适中，有的题特简单，对于四岁孩子来讲，想都不用想；有些题就有点难度了，得琢磨会儿；我觉得这种安排非常好，过难的题，孩子根本不爱做，一会儿就烦了；太简单的题，孩子晚上回家一会儿就做完一本，也没什么意义；这种简单的内容里穿插几道难题，不错；（当然了，对于其他孩子来讲也不见难，也许是我们在某些方面比较欠缺；同时也说明这套书比较全面）
1	就是网络速度超慢，而且经常掉线，前台服务不太专业。
1	刚看完一本如何说孩子才会听再看这个，感觉这个更适合中国的宝宝。现在很多的家长都努力给孩子过早的学习各种知识，外语论语作文三字经等等等，这本书让我感觉受益匪浅。儿子现在1岁10个月，从1岁开始就非常喜欢看书听故事。看完这本书之后，希望能以更好的方式引导他培养这方面的爱好，而不是过早的以各种学习来占据他本应该幸福快乐的童年。这本书的很多方面都比较有借鉴意义。
0	看当当的推荐买的，不过实在不咋地！单词也是不常用的，漫画 逻辑什么感觉也不好。可能还是因为韩国人的思维咱不能理解吧！不过建议还是别看吹得那么厉害，实际不太好的
0	运行速度有点慢，免费的杀毒软件只能用90天，给了两张DVD盘，“鸡肋”没有光驱，如用还得用外置光驱，或合成USB驱动。麻烦。
1	临近地铁，附近还有一家超市和大家乐快餐店，比较方便。 虽然紧贴殡仪馆，但没什么特别不妥。 房间不大，有水果。安静，舒适。 洗手间也不大，坐便器位置太贴墙了，感觉不大自在。 没有梳子，还得问客服要。 服务员比较热情，耐心为你指路并告诉你如何搭车。 总体来讲还不错。
1	在阅读这本书的过程中，我时不时都掩卷思考，反思自己。试着照书中的方法找到久已丢失的真我；试着去感受喜悦、和平和爱……虽然不是很容易，但是我发现最近困扰我的一些负面情绪正在慢慢流失。我想，就像书中所言：情绪是一种能量，会来也会走……这真是一次奇妙的阅读经历，更重要的是，这是一次久已缺失的心灵洗礼！不要错过啊！\(^o^)/~
0	宽屏的,有点不习惯,不过这个不是京东的问题;以前记得送鼠标的,现在没有了
0	驱动比较难装，累了个半死 华硕的返修率貌似有点高，希望我是个幸运者，别碰到这种事。
0	书的质量不错，印刷精美；内容可读性较强，基本没有错别字，但检察院写成了检查院，故事也过于理想化，特别是岱西与公司、王伟等人的冲突，某些情节不符合逻辑。
1	第一次到兰州市区过夜，通过电话在携程网预定了友谊宾馆。这是一家原市委的招待宾馆，看建筑应该是有历史了。我入住的是嘉宾楼，标准间的设施还算可以，干净整洁。房间主要的缺点是电视比较老旧，电视台也比较少，信号不好，但是对于我基本不看电视也不算很大的问题。床单的素白以及卫生间的洁净还是让我对房间总体感觉不错。出了宾馆大门，附近就是繁华的商业街，尤其是菜根香和金鼎牛肉面非常不错，往西不远处敦煌路口东南大厦的三层，有一个很不错的网吧。宾馆对面是省博物馆，周边的环境总之很繁华便捷。
0	从小事看不像四星级酒店：车到门口，门童似看不见，自顾自聊天说话，连啦一下门也没有，早餐品种很少，房间的设施不如三星。但这酒店在黟县算是最好的了，想住的话只能将就了
0	诶诶诶诶诶，太差运气了，买了不到2天就又降了200大洋。虽说数码产品价格幅度是变化大，但是本人还是觉得很郁闷的，希望所加点积分做补偿了。
0	看当当的推荐买的，不过实在不咋地！单词也是不常用的，漫画 逻辑什么感觉也不好。可能还是因为韩国人的思维咱不能理解吧！不过建议还是别看吹得那么厉害，实际不太好的
1	酒店很不错，大床房床挺大的，房间也挺大，各方面的设施都不错，卫生间里有浴缸和淋浴两个独立的空间，服务也很周到，入住第二天晚上还专门打电话来问对酒店有什么意见和建议。酒店一出门就栈桥，离五四广场稍有点远，打车大概十来二十块钱。总体来说真不错，下次到青岛的话还会选这家酒店。
1	准、新妈妈们，推荐你们看看哈！每个妈妈都是有“奶”的，没有哪个妈妈没有“奶”，如果别人说你没有“奶”，或者你感觉你没有“奶”，那都是你没有尽力“下奶”的问题，没有想做一头“好奶牛”我非常坚信这句话。。。支持母乳，母乳是宝宝最好食物；宝宝是非常需要妈妈的母乳，妈妈的“乳房”是宝宝最好的安抚品。。。有了这母乳妈妈的育儿手记，一直支持我走到现在，我感觉非常非常愉悦。
0	非常容易看，一共也没几页，《庄子》的原文就占了53页，排版又稀疏，所以轻松搞定。给我的感觉是借着庄子的名声做文章，确实浅显。庄子讲了很多故事和寓言，这种原创性难能可贵，但于丹的这本书就没什么新意了。我没有听过她的讲座，也许加上体态语会生动引人，反正光看文字，可有比她强的作品。
1	优点： 不错的本本，就是屏幕小点 不足： 不错的本本，就是屏幕小点
0	1、不是XP系统，换XP没驱动！ 2、USB设计不合理！ 3、硬盘分区不好。
1	本书是迄今为止，所阅蝴蝶类书籍中收录最为全面的书籍。很多稀少的蝴蝶在本书中都能查阅。可以说是一本相当棒的工具书。此书为喜爱蝴蝶的人士提供很好的参考！我非常喜欢。刚拿到这本书的那天，即看到通宵！美中不足的是，我所收集的部分蝴蝶标本在这里还是不能识别科目，当然我亦不去苛求了；还出现些微的印刷瑕疵，这是作为一个珍藏书籍的遗憾。希望商家也好，即使不承担印刷的过失，也要对印刷质量把关。
1	我是端午节前买到了这套书。我儿子喜欢汽车，所以我把《轱辘轱辘转》先送给他了，爱不释手，每天都要我给他讲，碰到我实在有事不能讲的时候他就自己读（我儿子5岁，能认识一些字，但是自己读得慢，更愿意听我讲），什么铅笔车、南瓜车，无尽的想象和搞笑的情节，自己看得也能哈哈大笑。 昨天我把剩下的那几本都给他了，拿着《忙忙碌碌镇》就要我给讲。期待着套书的每一本都能给我儿子带来无尽快乐，无尽的想象。
1	开始以为是一部写婆媳关系、家长里短的小说，感觉比较实在，怎么越往后就转弯了，越发像言情，还很琼瑶。看完以后说不出的感觉，既好气又好笑，翡翡从一个受气的小媳妇成长为一个坚强的女人，继而又被心中的白马王子无情的抛弃，好容易有个可以支撑她活下去的女儿，自己却又出了车祸死于非命。越往后看觉越让人觉得不真实。不过看到翡翡姨夫一家整她恶婆婆的时候甚是过瘾。
0	汇东大酒店：1、商务单间和普通单间可以说基本没有区别（就房间大小和配套），主要的区别就是楼层，商务的一般安排最上面几层，建议大家选择普通单入住；2、房间的灯光特别暗，感觉给人有点压抑；3、房间的装修比较差，应该是我住过的四星酒店中最差的（但没办法
0	地方不好找,其实就是国际青年旅社.环境一般,设施简陋 到地铁站要走10多分钟.
1	住了三天,感觉服务还可以,晚上的自助餐还不错.
0	感觉这家酒店服务不好： 1 我预订住了一天，第二天12：00之前退房，当我11点多出去吃饭，11：30回来时，可是进不了门了，明明还有半小时到时间却给我锁门了，真让人恼火！前台解释说是我房卡和手机放一起消磁了，明明我的手机在裤子口袋，房卡在上衣，前台还找这样的理由为自己开脱，真的很过分！ 2 我住的是一间豪华大床间，但是第二天早上很早对面就开始装修干嘛的，乱哄哄的，吵得我休息不好，既然知道第二天有装修，为什么前一天给我安排靠的这么近的房间？莫名其妙。 3 说是三星级，可是感觉档次还是差的远，卫生间太简陋，毛巾浴巾都很陈旧，马桶基本上很难下水，睡衣很脏都不敢穿，而且还没有免费的刮胡刀。电视机一开始都打不开，让服务员弄了半天才好。我经常出差，住的宾馆很多，第一次碰到这样档次的酒店。 我想以后再去呼市，不会再考虑住这一家了！
0	这本书不咋样，和我一起买的<<明朝那些事儿>>相比，它只能放在书橱当个摆设了
0	虽然书中的理论很好，但是太理论了。本来以为书中会编排一些适合朗读的内容，结果只是罗列了很多条你要怎么做，大失所望！
0	酒店设施非常一般，连三星都不如，甚至连一些新开的无星级的商务酒店都不如。房间也很小，服务也很一般。价格非常不值，性价比太差。以后不会再入住。
0	本子的酒红色没有想象中的好看耀眼，没啥软件，都要自己装，有点麻烦，呵呵！另外，试机的一会功夫，就蛮热的，似乎散热不太好！
1	速度不错，测试魔兽单机，一点都不卡。功能齐全，4K以下我想应该是性价比相当高的了。 XP很好装，两个小时系统搞顶，开始看有人留言，说XP难装，这种话不要说来误解别人。 开始看中3款，HP541，THINKPADSL400，ACER422G32，ACER421G25。 结果排除THINKPAD，HP541缺货，422g32和421g25性能差不错，价格却差几百，最后购买了这款。
1	酒店的位置偏了一点，但其实还是挺好找的。乘地铁在铜锣湾站下，再换乘到跑马地的电车，在总站下（约15分钟），酒店就位于总站的养和医院旁。（注：香港的电车与国内的不一样，是没有号数的，只在车头标志总站地名）。若乘出租车，从铜锣湾过去也是5-10分钟。酒店的设施较新，室内环境也不错，但是房间好小，床位小得可怜，标间的单床就真的只能睡一个人，稍胖一点的人都睡不下。服务还可以。
1	这是一本令人着迷的书，一本可爱的百科全书，一看到书中的介绍，就不禁情动了。一个优秀的男人，是应该杂学博记，能触类旁通的。从小性子里就充满着野性，对于那种粗糙生活有着难以言喻的情结。这一切，恰恰都在书里能找到。有很大的可能，会抢爸爸的角色。哈哈！当然，这本书对小儿子而言还是买的太早了些，希望我的宝贝能早些长大，快快和妈妈一起探险。
1	商务标间房间比较大,但洗手间很小.隔音效果也不太好.总体说来还算干净,整洁.交通很方便,离静安寺很近.
1	地点很方便，就在火车站附近走路3分钟，但是因为第一次去竟然打了车被司机宰了个起步价，唯一的不足也是离火车站太近了，火车的声音比较麻烦，谁让徐州自古就是交通要道呢，呵呵。如果有可能下次还要入住。
0	住的是一楼，房间太小，窗户对着一堵墙。以后不会再住它了
0	书的翻译语言一般，读起来不朗朗上口。我是看了评论才买的，但事实并不是如此，也没有太多的科学道理。不值得买。
1	1\象前面评价的服务态度非常好,前台接待很棒. 2\房间用品设施还可以,就是窗不能开比较郁闷,有点味道的,开了空调还好. 3\地理位置很好,离地铁很近,离商场很近,逛街方便. 4\就是携程没有早餐比较讨厌.呵呵,还看到有人办婚宴.400元还可以了.
1	非常不错的非常不错的非常不错的非常不错的非常不错的非常不错的非常不错的非常不错的非常不错的非常不错的
1	家用非常有面子，做工非常不错，thinkpad牌子的质量保持一致，非常满意。
0	房间总体来说不错，比较干净，性价比还可以，只是晚上太晚回去大门是关的，要得叫人起来开门，不太方便。还有空调不是中央空调，冬天挺冷，开着空调噪音又太大。洗澡的地方没有隔断，一洗澡就满地都是水。
0	总台服务还可以，房间实在不怎么样，空调很吵，床居然是一边高一边低的，这个房价实在是不值得，下次不会选择。
1	这个宾馆总体感觉还不错，无论从价格、出行、购物，还是订机票（国航就在它的右边）都很方便。 只是房间没有什么电脑，也不知道它说的免费上网在什么地方可以。 补充点评 2007年10月12日 ： 对了，去机场也很方便，机场大巴就在它下面，每半个小时一趟
1	目前3k以下的笔记本很少有货的，这个相对来说还算可以。配置比较全，带摄像头，整体做工尚可，装ghost版的系统很容易搞定。
1	价格便宜。性能不错。配置比较好。另外箱子里又送内胆包，包的质量还是不错的。
0	这是我这一年内看到最差的一本书，我用不到2个小时看完（我实在不愿意在这本书上浪费太多时间），很遗憾，没有收获到任何内容。书生唯一提到了一点有用之处就是告诉有钱人要向西方富翁学习，懂得回报社会。公平是什么？在这本书里是所有问题的答案。是一万能解决办法。这陷入中国传统文化的结症“循环论证”。如果公平是解决问题的办法，那也要深入的讨论如何去构建公平，如果去保证，那是社会学关注的话题，是管理学讨论的话题，不是公平二字可以解释得了的。如果说作者本人应该是一个非常厉害的人，了解他多年的经历就能知道，他很了不起。但这本书真的很一般，炒作嫌疑非常大，这本书在当当有几百条评论，我感觉其中有相当多的评论是假的。另外这本书的定价偏高，这么小的一本书，33块钱，不是有点贵，是很贵。建议不要买。
1	配置还算主流，接口齐全（USB口*3、HIMI*1），附件也都有了（蓝牙、摄像头、麦克风、Modem），一般游戏不成问题。 PS：FN功能键不能用的问题装个软件就解决了，三星官网上有。
0	一般。除了便宜。一个大问题就是浴缸的设计有问题，洗澡的时候溅出的水会顺着浴缸靠墙那边的平面一直流到外面的地上。等洗完之后，浴室里已经是水漫金山了。我费了老大的劲才研究出来的，原来里面的那个平面是倾斜的，水所以就顺流而下了，一直流到外面。还有，饭店没有大堂，和隔壁一个公寓或者说是商务区公用一个小小的区域，被称作大堂。跟燕山差不少。下回去石家庄，不去这家了。也有有点那就是买东西挺方便的。边上就是北国超市和北国商场，还有麦当劳和啃鸡。
0	书中的内容总结起来就是：20岁的女生要学会圆滑处世，要懂得为自己“着想”，这样才能创造出一个成功的人生也许正是因为它所要求的圆滑处世是我做不到的，所以我不太喜欢这本书
1	很多时候,当失去时,才知道当初的懵懵懂懂多么可恨、可耻。可是，已经失去了，你不得不眼睁睁地看着心爱的人，远远地看着，没有任何办法。有多少无奈啊这个人生。你多少次都做梦回到从前有了从新选择的机会，可只是梦，只是梦。梦醒之后，拿着电话却不知给谁拨，更确切的，不知道能给谁说。你无话可说，只有保持沉默。甚至做一个越来越厚的壳，让谁也无法透视出壳里的心。谁都以为你无法捉摸。你却纵酒高歌。
0	电池不算强劲，3小时是极限了，屏幕没有想象的好，看电影没问题，处理图片的话色差还是有点的，不知道调一下会不会有用，看来LED并不能保证图像显示的还原程度。
1	白色的本本，既小巧又漂亮。续航时间够长，在外面待一天也不用担心电源问题。当初买这款本本，主要是看中这一点。运行速度也不错，足够应付一般的办公需求了。
0	没有系统，拿到手里打开机器，只能随便看一下，因为没有系统啊！没有系统才会有这样的价钱吧！开箱的时候竟然是一个纸箱面又装了另外一个箱子，这箱子还真多，不过没有鼠标和包包！
1	用了几天了，还没发现什么大的问题，加了2G内存，速度很快，做开发不错，商务机皮实。
1	刚收到书，没认真看呢，大略翻了翻，感觉挺好的，迫不及待的先说两句。书本质量不错，撷取的图片精美且有代表性，令文字中所介绍涉及的内容一目了然，并能够身临其境。值得一提的是，文字生动优美，读起来娓娓流动，似有山泉叮咚的悦耳之声，容易让孩子接受并喜爱。图中另附小知识，虽所涉及知识性不是很详细，但足以让孩子们受益了，当然，对我也是，我原本就很缺乏这方面的知识嘛，一并和孩子学了吧。
0	订的豪华单人房比双人房要小1/3, 设施也差, 甚至没有茶几和圈椅, 可是价格比双人房却要贵好多, 真的不可思议! 我是该酒店双人房的常客。 也许是酒店自己也觉得不靠谱， 在我外出是， 悄悄地搬进两张圈椅， 将原来房间里的靠背椅换出， 可是由于房间空间太小， 椅子实际上是无法坐人的， 只能放东西用！ 前台服务还算可以， 我身份证忘带了， 告诉是常客， 查了一下电脑资料， 就让入住了。
1	我喜欢小菲这个角色，横冲直撞地爱着欧阳，爱了一辈子，纵然这个男人总是有负于她，她恨过之后，还是把他当做手心里的宝。欧阳这样一个酷酷的男人，让人恨的有些牙痒痒，他真是女人心中迷恋的小鸟，任性地到处飞，总是在找寻梦中的巢。。。作者文章里的几个主要人物都描写的很生动，仿佛他们就在你眼前喜乐和悲伤，带着微笑，偶尔有些心痛地看完这本书，心中很有些不舍。。。觉得自己已经和书中人融在一起了
0	键盘很好看 但是打字还是觉得别扭 方向键太小 目前还没有培养出手感来
1	散热还不错，玩游戏cpu温度和硬盘温度都在56以下， 速度很好，显卡也不错
1	她们是一群神秘、美丽的女人，从上古的嫘祖，到末代的婉如，每一个都吸引了无数人。我们翻开历史，她们似乎是男人的陪衬，可是当你细细研读，你会发现她们是不可或缺的人物，是每一个朝代最美丽的花朵，也是每一位皇帝的明珠。她们有的与丈夫情投意合，助男人打下一片天下，有的共享荣华，帮皇帝创造盛世，有的颠沛流离，与失意的他同甘共苦，有的……，这一切不仅仅是故事，更是历史，神秘、华美的历史。
1	很温馨的一本小说。已经看过电子书了，却还是想买一本收藏，希望在以后的日子里看到它还会让自己能有曾经的感动。其实小说的内容很简单——一对破镜重圆的恋人。曾经的相爱是炽热的，分离，分开的只是两个人的身体，他们的心始终是彼此相依的。我们不想错过，却总是有那么多的原因促使我们错过。所以珍惜已经拥有的吧，大熊和小静错过了可以完满的在一起；当我们错过时，还能有勇气去重拾曾经的爱么？
0	质量有问题。 25号收到本本，今天早上是第二次放电后，就开不了机了 插上电源线后适配器灯亮，但笔记本上的提示灯不亮。 也不退了，我还是直接找华硕维修点吧
1	一拿到?器，就查看，??是正品也?有人??手?．接下?看到下面有括痕．其它也?有??什?，打??器，?事??一下，配置?描述一?，最?心的是屏了．????次，?次真好是完美屏，?是最高?的一?了．
0	碰巧我的专业和健康保健非常接近，也就对于这本热销图书投入了更多的关注，购买了包括这本在内的数本同类热点图书。认真看过之后，觉得大家身体出现状况还是该去医院进行临床诊疗，虽然过程艰难、花费不菲，但可靠啊，至少比这本书可靠多了。评分应该低于50分。
1	受同名电影的影响，在读的时候眼前总是浮现出爱德华诺顿和纳奥米沃茨的身影。此时我尚未读完，刚读到瓦尔特死去，心中感到既惋惜又无奈。毛姆的小说总是让我感动、感伤，读后常常陷入沉思，许久不能自拔。这部小说中对旧中国城镇环境和人物的描写令我不快，虽然也许是那时的实际情况，但毛姆似乎充满了西方人对落后中国的优越感，我这个狭隘的过分敏感的中国人颇感不爽。总的感觉是非常喜欢。
1	酒店的大堂太小,装修也感觉比较旧了.服务人员态度不是好,最后还是找的一个外国服务生办理入住,感觉比中国服务生态度要好.总体感觉起来不像是五星反而像四星宾馆.两个人才送一个巧克力,唉,,也不至于这么小气吧,中间服务生打扫房间之后特意把依云矿泉水放在床头醒目的位置,目的就不用说了,洗漱用具是三星级标准...
1	房间设施比较陈旧，空调声音也比较大 游泳池对高级房的住客收费，而且和外面收费一样高，觉得难以接受 游泳池水太深 跟里面的服务员说了 也没人理 早餐一般
1	我先前是从一本育儿杂志上知道有这本书的，看后发现它针对的是上中学的孩子和父母，但我认为作为家长早看比晚看要好，而且从这本书的介绍我进一步了解了徐小平和他的几本不错的书以及他的职业观念。这本书的重要之处我认为不是讲了几个故事，而是它能让你认识自己对孩子未来认识的不足，改正父母的观念，以期和孩子一起打造美好的未来。不错，值得一看，要是换成徐小平的文笔就更好了。
1	据说这是北海最好的三星级酒店，生意不是一般的好，人气很旺，那天晚上到的时候大堂气氛浓烈，感觉很温馨。房间的卫生间小了点，不过服务好，心里就舒畅了。我住的房间还送早餐、果篮、晚上还有巧克力，最绝的是楼层服务员告诉我网络客人还可以免费烫衣服……哇。晚上大堂副理还电话拜访我，我告诉她电视调不好，她还亲自上来帮我调。总体感觉不错，大堂副理请我帮忙宣传一下，我同意了哈哈。
1	做功不错；比较轻便。音量比我的T61响亮多了，音质很好。其它重量啊、容易沾指纹啊，不是什么问题。
0	看了别人的评论才打算买齐了给儿子做生日礼物。但是4岁的儿子好像并不买账。从成人的角度看，整个故事从人物到情节都很乏味。我儿子的反应和我一样。
0	此店是本人住过10余家北京如家中最贵的,所以我们满怀希望的过去.的确,进门就是很大气的大堂,但是也只有这点勉强能算优点.进入房间,不言而喻,是老酒店改的,完全没有如家应有的温馨感觉,设施陈旧并未完全翻新.最要命的来了,一只一圆硬币两倍大的蟑螂爬到我们同事的腿上,顿时,一个五大三粗的山东大汉被恶
0	这家酒店怎么可能是五星级的呢?酒店房间小,装修普通,床比起其他五星级酒店小.这些暂且不说.服务员的态度真的是不敢恭维.我住在行政楼层,CHECK IN的时候,前台小姐竟然在接电话聊天,聊吃臭豆腐.1200的房价,预授权只做了1500.然后我晚上去吃饭签单签了400左右.服务员没有提醒,我也没有想到这事.晚上了,我已经准备睡觉了,突然电话打来硬是要我再去前台刷卡,我没办法只能再重新换好衣服拿着信用卡再去前台.酒店硬件方面也就不说什么了,但是服务员的水准确实有待提高,不然配不上这个房价!
1	性价比不错，本本的外观手感以及性能都还不错，到底是大品牌的东西。
1	作为五星级 酒店的硬件是差了点 装修很久 电视很小 只是位置很好 楼下是DFS 对面是海港城 但性价比不高
0	这个酒店如果不坐落在南湖边上,那就是一个招待所的级别.我们订了758的标间,却只有一张早餐券.另外一人要吃早餐,要68元,且无论你是大人还是孩子!而且早餐平种很少.我们住的房间墙纸也掉下来了.去的时候正好下雨,走道上还在漏水.而且酒店没有行李车帮客人搬行李.真不知道它这个五星是怎么评的.也许是当地政府行为吧.一个性价比不值的酒店!
0	相当差，真不知道该酒店是怎么升上五星的。升星之后价格还长了，服务却越来越差。建议国家旅游局对其重新评估，否则就是拿了什么好处。柳州若有其他新建4，5星宾馆，估计没有几个人会住这里了
1	做工优良，在保持高性能配置的前提下，机器的散热非常流畅，开机一天后，整机温度一直在30°左右！
0	重量还是有点重的，不像想象中的那么轻，不过放在背包里也感觉不到。比公司里的Dell轻很多，比其他上网本还是要重一些的。 只有一个内存插槽，不过标配的1G也够用了。 Atom的性能还不是特别强大。
1	一本提高高个人修养和能力的书，无论我们从用角度去看玫琳凯化妆品公司、玫琳凯.艾施其人，但这本说能给我们的智慧确实不言而喻的
0	屏有一个亮点，不过在开始栏，用时看不出来～～外壳和键盘比较爱花，爪纹啊～～得赶紧配一套全方位的衣服～～
1	感觉还算可以的，不过没有香格里拉那么好，价格和协议的也没什么区别．所以还是去香格里拉较划算点．
1	书中给我们展现的是非常完美的爱情故事，随着故事情节的发展，我也心中甜蜜，酸楚，失落，幸福。在看书的过程是使自己也在爱一次的过程。我们的生活中也需要激情，在小说当中会找到我们也曾有过的恋爱的感觉。当自己对幸福迷茫的时候，就会想到，不要将自己手中的幸福随便就放掉，那样，当自己发现那是你的最爱时，已经找不回来了。学会爱，抓住爱，把握爱，珍惜爱，那就会有幸福。
0	差，太差了，希望不要推荐给携程用户。。。。。。。。。。。。 免费注册 网站导航 宾馆索引 服务说明 关于携程 诚聘英才 代理合作 广告业务 联系我们 Copyright1999-2008, ctrip.com. all rights reserved.
1	买这本书是因为柳云龙，他在《暗算》中的精彩演绎让我很发了一阵花痴，他演了山楂中的老三。看完之后才知道，没有人能演绎完美的老三，静秋何其有幸，能够有这样一位男子爱她，为她付出。或许生于80后的我无法深刻理解他们那一代人的的理想与信念，但爱情的主题永恒，不分时间与空间，她就如蔡琴的那首老歌：是谁在敲打我窗……，徐徐道来，如泣如诉……
1	彭年酒店太处于闹市停车不方便，房间有异味，尤其脱离希尔顿后感觉差很多。
0	汗?~~自提点大隐隐于市，找4我，还有客服也不知道怎么指导我们过去，晕?~ 机子发热不少，光驱读盘确实有点吵（与高端货相比） 无线网卡到底要安装那个驱动，很汗?~~
1	抢购到上海的最后一台 样子很好看，配置很好，开机关机速度快，几乎没有声音，键盘很舒服 还有两个以外的惊喜，一个是产品介绍和图片都没有摄像头，竟然有的。还有一个产品介绍说是combo光驱，实际是DVD刻录
